Id,MSSubClass,MSZoning,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,_1stFlrSF,_2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,_3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,SalePriceLog,GrLivAreaLog,Hood,ExteriorQual,KitchQual,BasemtQual,GarageFin,FenceQ,PoolQ,GarageC,GarageQ,FireplaceQ,HmFunctional,HeatingQ,BsmtFinType1q,BsmtFinType2q,BsmtExposur,BsmtCondQ,ExterCondQ,BsmtFinSF1,BsmtFinSF2,BsmtFullBath,BsmtHalfBath,BsmtUnfSF,GarageArea,GarageCars,GarageYrBlt,MasVnrArea,TotalBsmtSF,LotFrontage
1848,20,RL,9000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,2,2,1947,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,Slab,NA,NA,NA,NA,NA,GasA,Fa,N,SBrkr,660,0,0,660,1,0,2,1,Fa,5,Min2,0,NA,NA,NA,NA,NA,N,0,0,100,0,0,0,NA,NA,NA,0,6,2009,WD,Normal,,,6.492239835,2,3,0,1,1,1,1,1,1,1,6,0,1,1,1,1,4,0,0,0,0,0,0,0,1947,0,0,95
1849,20,RL,15635,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,NA,NA,NA,NA,NA,GasA,TA,Y,SBrkr,1383,0,0,1383,1,0,2,1,TA,6,Mod,0,NA,Attchd,Unf,Fa,TA,Y,0,0,90,0,110,0,NA,NA,NA,0,10,2009,WD,Normal,,,7.2320103317,2,3,3,1,2,1,1,4,0,1,5,3,1,1,1,1,4,0,0,0,0,0,498,2,1980,0,0,125
1850,20,RL,9571,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,FuseA,1073,0,0,1073,1,0,2,1,TA,5,Typ,0,NA,Attchd,Unf,TA,TA,Y,0,0,0,0,0,0,NA,GdPrv,NA,0,2,2009,WD,Normal,,,6.9782137426,2,3,3,4,2,5,1,4,4,1,8,3,4,2,2,4,4,257,0,1,0,816,340,1,1956,0,1073,68
1851,60,RL,9350,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,1946,1950,Hip,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,892,747,0,1639,1,1,3,1,Gd,6,Typ,1,Gd,Detchd,Unf,TA,TA,Y,0,50,0,0,0,0,NA,NA,NA,0,7,2009,WD,Normal,,,7.4018415787,2,3,4,4,2,1,1,4,4,5,8,5,5,2,2,4,4,342,0,0,0,405,240,1,1946,0,747,50
1852,20,RL,7440,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,GasW,TA,Y,SBrkr,1089,0,0,1089,1,0,3,1,TA,5,Typ,1,Gd,Detchd,RFn,TA,TA,P,328,0,0,0,0,0,NA,MnPrv,NA,0,9,2009,WD,Normal,,,6.9930151229,2,3,3,5,3,4,1,4,4,5,8,3,5,2,2,4,4,173,0,1,0,916,252,1,1954,0,1089,62
1853,120,RL,4235,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,1Story,5,5,1984,1984,Gable,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,CBlock,Gd,TA,Mn,GLQ,ALQ,GasA,TA,Y,SBrkr,1049,0,0,1049,2,0,2,1,Gd,5,Typ,0,NA,Attchd,Fin,TA,TA,Y,0,105,0,0,0,0,NA,NA,NA,0,2,2009,WD,Normal,,,6.9555926084,2,4,4,5,4,1,1,4,4,1,8,3,7,6,3,4,4,552,393,1,0,104,266,1,1984,149,1049,42
1854,80,RL,10778,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,SLvl,7,6,1990,1991,Gable,CompShg,HdBoard,HdBoard,None,Gd,TA,PConc,Gd,TA,No,GLQ,ALQ,GasA,Gd,Y,SBrkr,1061,0,0,1061,1,1,1,1,Gd,4,Typ,0,NA,Attchd,Unf,TA,TA,Y,114,36,0,0,0,0,NA,NA,NA,0,7,2009,WD,Normal,,,6.9669671386,3,4,4,5,2,1,1,4,4,1,8,4,7,6,2,4,4,460,286,1,0,308,462,2,1990,0,1054,74
1855,80,RL,19255,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,SLvl,6,5,1983,1983,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,Gd,TA,CBlock,Gd,TA,Av,Rec,GLQ,GasA,Gd,Y,SBrkr,1338,0,0,1338,1,1,2,1,Gd,5,Min2,1,Po,Attchd,Unf,TA,TA,Y,0,0,0,0,0,0,NA,NA,Shed,600,9,2009,WD,Normal,,,7.1989312407,3,4,4,5,2,1,1,4,4,2,6,4,4,7,4,4,4,70,450,0,0,0,576,2,1983,100,520,66
1856,60,RL,10560,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,Gd,Gd,PConc,Gd,Gd,No,GLQ,Unf,GasA,Ex,Y,SBrkr,1079,800,0,1879,2,1,3,1,Gd,8,Typ,1,TA,Attchd,RFn,TA,TA,Y,400,100,144,0,0,0,NA,MnPrv,NA,0,8,2009,WD,Normal,,,7.5384949994,3,4,4,5,3,4,1,4,4,4,8,5,7,2,2,5,5,474,0,1,0,605,473,2,1993,0,1079,85
1857,70,RL,26400,Pave,NA,Reg,Bnk,AllPub,FR2,Gtl,SawyerW,Feedr,Norm,1Fam,2Story,5,7,1880,2007,Gable,CompShg,HdBoard,HdBoard,None,Gd,TA,PConc,NA,NA,NA,NA,NA,GasA,Ex,Y,SBrkr,1288,728,0,2016,1,0,4,1,TA,7,Mod,1,TA,Attchd,Unf,TA,TA,P,0,0,0,0,0,0,NA,NA,NA,0,6,2009,WD,Normal,,,7.6088706292,3,4,3,1,2,1,1,4,4,4,5,5,1,1,1,1,4,0,0,0,0,0,576,2,1900,0,0,120
1858,90,RL,7018,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,Slab,NA,NA,NA,NA,NA,GasA,TA,Y,SBrkr,1114,1114,0,2228,2,0,6,2,TA,8,Typ,0,NA,Detchd,Unf,TA,TA,Y,73,0,0,0,0,0,NA,NA,NA,0,6,2009,WD,Alloca,,,7.708859601,3,3,3,1,2,1,1,4,4,1,8,3,1,1,1,1,4,0,0,0,0,0,720,2,1979,0,0,64
1859,90,RL,7018,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,Slab,NA,NA,NA,NA,NA,GasA,TA,Y,SBrkr,1535,0,0,1535,2,0,4,2,TA,8,Typ,0,NA,Attchd,Unf,TA,TA,Y,0,0,0,0,0,0,NA,GdPrv,NA,0,6,2009,WD,Alloca,,,7.33628566,3,3,3,1,2,5,1,4,4,1,8,3,1,1,1,1,4,0,0,0,0,0,400,2,1979,0,0,64
1860,90,RL,7040,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,SFoyer,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,GasA,TA,Y,SBrkr,1229,0,0,1229,0,2,2,2,Gd,6,Typ,2,TA,Detchd,Unf,TA,TA,Y,120,0,0,0,0,0,NA,NA,NA,0,6,2009,WD,Alloca,,,7.1139561096,3,3,4,5,2,1,1,4,4,4,8,3,7,2,4,4,4,1094,0,2,0,0,672,2,1979,216,1094,64
1861,90,RL,7007,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,Slab,NA,NA,NA,NA,NA,GasA,TA,Y,SBrkr,1513,0,0,1513,2,0,4,2,TA,8,Typ,0,NA,Attchd,Unf,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,6,2009,WD,Alloca,,,7.3218497138,3,3,3,1,2,1,1,4,4,1,8,3,1,1,1,1,4,0,0,0,0,0,400,2,1979,0,0,64
1862,90,RL,11855,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,2Story,7,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,1168,1619,0,2787,4,2,6,2,TA,8,Typ,2,TA,BuiltIn,Fin,TA,TA,Y,312,0,0,0,0,0,NA,NA,NA,0,10,2009,WD,Normal,,,7.9327210275,3,3,3,6,4,1,1,4,4,4,8,5,7,2,2,4,4,820,0,2,0,348,820,4,2000,23,1168,109
1863,90,RL,7939,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,7,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,1168,1619,0,2787,4,2,6,2,TA,8,Typ,2,TA,BuiltIn,Fin,TA,TA,Y,312,0,0,0,0,0,NA,NA,NA,0,10,2009,WD,Normal,,,7.9327210275,3,3,3,6,4,1,1,4,4,4,8,5,7,2,2,4,4,820,0,2,0,348,820,4,2000,23,1168,89
1864,90,RL,7976,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,7,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,1168,1619,0,2787,4,2,6,2,TA,8,Typ,2,TA,BuiltIn,Fin,TA,TA,Y,312,0,0,0,0,0,NA,NA,NA,0,10,2009,WD,Normal,,,7.9327210275,3,3,3,6,4,1,1,4,4,4,8,5,7,2,2,4,4,820,0,2,0,348,820,4,2000,23,1168,89
1865,20,RL,10933,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2009,2009,Hip,CompShg,VinylSd,VinylSd,Stone,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,1680,0,0,1680,1,1,1,1,Ex,8,Typ,1,Gd,Attchd,Fin,TA,TA,Y,185,24,0,0,0,0,NA,NA,NA,0,7,2009,New,Partial,,,7.4265490724,3,5,5,6,4,1,1,4,4,5,8,5,7,2,5,4,4,1021,0,1,0,534,1138,3,2009,242,1555,84
1866,20,RL,10816,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,1720,0,0,1720,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,RFn,TA,TA,Y,208,104,0,0,0,0,NA,NA,NA,0,11,2009,WD,Normal,,,7.4500795698,3,5,5,6,3,1,1,4,4,5,8,5,7,2,5,4,4,1104,0,1,0,616,846,3,2008,364,1720,65
1867,20,RL,9178,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,1468,0,0,1468,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,RFn,TA,TA,Y,192,142,0,0,0,0,NA,NA,NA,0,6,2009,WD,Normal,,,7.2916562092,3,4,4,5,3,1,1,4,4,5,8,5,2,2,4,4,4,0,0,0,0,1468,904,3,2008,0,1468,71
1868,20,RL,11422,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2008,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,1838,0,0,1838,2,0,3,1,Gd,7,Typ,2,Gd,Attchd,RFn,TA,TA,Y,154,222,0,0,0,0,NA,NA,NA,0,4,2009,WD,Normal,,,7.5164333029,3,4,4,6,3,1,1,4,4,5,8,5,7,2,4,4,4,1359,0,1,0,479,524,2,2007,352,1838,77
1869,20,RL,6762,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,1290,0,0,1290,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,TA,TA,Y,168,0,0,0,0,0,NA,NA,NA,0,5,2009,WD,Normal,,,7.1623974974,3,4,4,5,3,1,1,4,4,5,8,5,7,2,4,4,4,902,0,1,0,380,662,2,2007,0,1282,64
1870,20,RL,10324,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,1254,0,0,1254,2,0,2,1,Gd,5,Typ,0,NA,Attchd,RFn,TA,TA,Y,168,92,0,0,0,0,NA,NA,NA,0,3,2009,WD,Normal,,,7.1340937212,3,4,4,5,3,1,1,4,4,1,8,5,7,2,4,4,4,872,0,1,0,382,810,3,2008,140,1254,95
1871,20,RL,11645,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,1498,0,0,1498,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,Fin,TA,TA,Y,144,98,0,0,0,0,NA,NA,NA,0,3,2009,WD,Normal,,,7.3118861641,3,4,4,6,4,1,1,4,4,5,8,5,7,2,5,4,4,24,0,0,0,1474,844,3,2005,76,1498,78
1872,60,RL,11646,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,704,718,0,1422,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,Fin,TA,TA,Y,36,28,0,0,0,0,NA,NA,NA,0,7,2009,WD,Normal,,,7.2598196104,3,4,4,5,4,1,1,4,4,5,8,5,2,2,4,4,4,0,0,0,0,704,440,2,2005,0,704,79
1873,60,RL,16698,Pave,NA,IR1,HLS,AllPub,CulDSac,Mod,ClearCr,Norm,Norm,1Fam,2Story,7,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Gd,Y,SBrkr,944,815,0,1759,2,1,3,1,Gd,7,Typ,1,TA,Attchd,Unf,TA,TA,Y,150,193,0,0,0,0,NA,NA,NA,0,6,2009,WD,Normal,,,7.4725007447,3,4,4,5,2,1,1,4,4,4,8,4,7,2,4,4,4,800,0,1,0,649,525,2,1992,0,1449,129
1874,20,RL,9757,Pave,NA,Reg,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,7,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,PConc,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,990,0,0,990,1,0,3,1,TA,5,Typ,0,NA,Attchd,RFn,TA,TA,Y,66,0,0,0,92,0,NA,NA,NA,0,10,2009,WD,Normal,,,6.8977049431,3,3,3,4,3,1,1,4,4,1,8,5,6,2,2,4,5,755,0,1,0,235,440,1,1995,0,990,65
1875,20,RL,14753,Pave,NA,IR2,Low,AllPub,Inside,Gtl,CollgCr,PosN,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,1463,0,0,1463,2,0,3,1,TA,5,Typ,0,NA,Attchd,Fin,TA,TA,Y,0,81,0,0,0,0,NA,GdPrv,NA,0,12,2009,WD,Normal,,,7.288244401,3,3,3,5,4,5,1,4,4,1,8,5,7,2,3,4,4,950,0,1,0,513,539,2,1998,0,1463,65
1876,60,RL,8750,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,928,844,0,1772,2,1,3,1,TA,7,Typ,1,TA,Attchd,RFn,TA,TA,Y,150,96,0,0,0,0,NA,NA,NA,0,4,2009,WD,Normal,,,7.4798641312,3,3,3,5,3,1,1,4,4,4,8,5,7,2,2,4,4,606,0,1,0,322,492,2,1998,120,928,70
1877,20,RL,10739,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,1444,0,0,1444,2,0,3,1,Gd,6,Typ,0,NA,Attchd,RFn,TA,TA,Y,144,40,0,0,0,0,NA,NA,NA,0,4,2009,WD,Normal,,,7.2751723195,3,4,4,5,3,1,1,4,4,1,8,5,7,2,2,4,4,1259,0,1,0,172,577,2,2002,68,1431,65
1878,20,RL,11166,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,1492,0,0,1492,2,0,3,1,Gd,6,Typ,1,TA,Attchd,RFn,TA,TA,Y,0,114,0,0,168,0,NA,NA,NA,0,7,2009,WD,Family,,,7.3078727808,3,4,4,5,3,1,1,4,4,4,8,5,7,2,3,4,4,24,0,0,0,1468,608,2,2001,180,1492,75
1879,20,RL,16269,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1978,1978,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,BrkTil,Gd,TA,Av,GLQ,Unf,GasA,TA,Y,SBrkr,907,0,0,907,1,0,3,1,TA,5,Typ,0,NA,Attchd,Unf,TA,TA,Y,72,0,0,0,0,0,NA,MnPrv,NA,0,7,2009,WD,Normal,,,6.8101424501,3,3,3,5,2,4,1,4,4,1,8,3,7,2,4,4,4,625,0,0,0,282,343,1,1978,76,907,128
1880,20,RL,6950,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1979,1979,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,GasA,TA,Y,SBrkr,914,0,0,914,1,0,2,1,TA,5,Typ,0,NA,Attchd,Unf,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,10,2009,WD,Normal,,,6.8178305715,3,3,3,4,2,1,1,4,4,1,8,3,6,5,2,4,4,710,72,1,0,132,444,2,1979,40,914,76
1881,20,RL,11664,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,1611,0,0,1611,2,0,3,1,Gd,6,Typ,0,NA,Attchd,RFn,TA,TA,Y,262,93,0,0,0,0,NA,NA,NA,0,9,2009,WD,Normal,,,7.3846103832,3,4,4,5,3,1,1,4,4,1,8,5,7,2,4,4,4,1234,0,1,0,335,1231,3,2002,0,1569,90
1882,60,RL,12334,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,1068,1116,0,2184,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,RFn,TA,TA,Y,192,132,0,0,0,0,NA,NA,NA,0,6,2009,WD,Normal,,,7.6889133369,3,4,4,5,3,1,1,4,4,5,8,5,2,2,4,4,4,0,0,0,0,1068,570,2,2003,198,1068,111
1883,60,RL,8749,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,NA,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,840,885,0,1725,2,1,3,1,Gd,6,Typ,0,NA,Attchd,RFn,TA,TA,Y,0,48,0,0,0,0,NA,NA,NA,0,11,2009,WD,Normal,,,7.4529823295,3,4,4,5,3,1,1,4,4,1,8,5,2,2,2,4,4,0,0,0,0,840,550,2,2002,0,840,70
1884,60,RL,11250,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,944,926,0,1870,2,1,3,1,Gd,6,Typ,0,NA,Attchd,RFn,TA,TA,Y,256,43,0,0,0,0,NA,NA,NA,0,5,2009,WD,Normal,,,7.5336937098,3,4,4,5,3,1,1,4,4,1,8,5,2,2,2,4,4,0,0,0,0,944,608,2,2001,0,944,106
1885,20,RL,15750,Pave,NA,Reg,Lvl,AllPub,FR3,Gtl,CollgCr,Feedr,Norm,1Fam,1Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,1513,0,0,1513,2,0,2,1,Gd,5,Typ,1,TA,Attchd,Fin,TA,TA,Y,135,34,0,0,0,0,NA,NA,NA,0,6,2009,WD,Normal,,,7.3218497138,3,4,4,5,4,1,1,4,4,4,8,5,7,2,5,4,4,1246,0,1,0,216,521,2,1999,260,1462,90
1886,20,RL,12782,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,1828,0,0,1828,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,Fin,TA,TA,Y,194,144,0,0,0,0,NA,NA,NA,0,6,2009,WD,Normal,,,7.510977752,3,4,4,6,4,1,1,4,4,5,8,5,7,2,5,4,4,1360,0,1,0,462,523,2,2002,164,1822,113
1887,20,RL,8750,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,1417,0,0,1417,2,0,3,1,Gd,7,Typ,1,TA,Attchd,Unf,TA,TA,Y,60,0,0,0,117,0,NA,NA,NA,0,8,2009,WD,Normal,,,7.2562972397,3,4,4,5,2,1,1,4,4,4,8,5,7,2,4,4,4,1111,0,1,0,306,511,2,1997,209,1417,70
1888,20,RL,10200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,1602,0,0,1602,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,TA,TA,Y,0,48,0,0,195,0,NA,NA,NA,0,1,2009,WD,Normal,,,7.3790081276,3,4,4,5,3,1,1,4,4,5,8,5,7,2,4,4,4,1478,0,1,0,100,810,3,2007,180,1578,85
1889,60,RL,11069,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,608,788,0,1396,2,1,3,1,Gd,6,Typ,1,Gd,BuiltIn,Fin,TA,TA,Y,100,36,0,0,0,0,NA,NA,NA,0,7,2009,WD,Normal,,,7.2413662833,3,4,4,5,4,1,1,4,4,5,8,5,2,2,2,4,4,0,0,0,0,608,440,2,2007,0,608,85
1890,20,RL,10682,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1960,1971,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,1149,0,0,1149,1,0,3,1,TA,7,Min1,0,NA,2Types,Fin,TA,TA,Y,0,240,0,0,0,0,NA,MnPrv,NA,0,7,2009,WD,Normal,,,7.0466472778,2,3,3,4,4,4,1,4,4,1,7,3,7,2,2,4,4,399,0,1,0,615,544,1,1968,0,1014,80
1891,180,RM,3675,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,Wood,Gd,TA,Gd,GLQ,Unf,GasA,Gd,Y,SBrkr,1072,0,0,1072,1,0,2,1,TA,5,Typ,0,NA,Basment,Fin,TA,TA,Y,0,28,0,0,0,0,NA,NA,NA,0,4,2009,WD,Normal,,,6.9772813416,2,3,3,5,4,1,1,4,4,1,8,4,7,2,5,4,4,547,0,1,0,0,525,2,2005,80,547,35
